sample_id,sample_role,condition,spectrum_file,relative_path,filter_label,filter_nm,bin_start_nm,bin_end_nm,bin_center_nm,mean_intensity_10nm,median_intensity_10nm,std_intensity_10nm,points_in_bin
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,820.0,830.0,824.95548,307.7368,308.14,30.585736,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,830.0,840.0,834.888115,309.497308,314.44,40.062075,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,840.0,850.0,844.977846,302.323846,306.88,29.937437,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,850.0,860.0,855.029308,291.660385,286.72,31.007517,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,860.0,870.0,865.042308,306.396154,306.88,25.512153,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,870.0,880.0,875.016731,301.354615,293.02,37.221093,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,880.0,890.0,884.952385,307.751923,305.62,29.647834,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,890.0,900.0,895.039037,336.613704,305.62,164.59092,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,900.0,910.0,905.085308,331.213462,338.39,33.16642,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,910.0,920.0,915.090519,327.838148,320.74,33.615157,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,920.0,930.0,925.055154,351.280769,347.21,36.145038,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,930.0,940.0,934.97837,360.233333,353.51,70.017506,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,940.0,950.0,945.046519,324.851111,330.83,39.666482,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,950.0,960.0,955.071815,324.477778,318.22,37.532749,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,960.0,970.0,965.053815,319.997037,318.22,30.152414,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,970.0,980.0,974.992481,314.395926,318.22,32.047406,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,980.0,990.0,984.887556,303.285926,300.58,33.789038,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,990.0,1000.0,994.920964,300.039286,298.06,30.90261,28.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,1000.0,1010.0,1005.09,317.683214,319.48,33.941125,28.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,1010.0,1020.0,1015.031556,310.848148,308.14,27.250333,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,1020.0,1030.0,1024.926857,308.410714,309.4,27.375335,28.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,940.txt,in cutie\frunza sanatoasa dar galbena\spectru\940.txt,940,940,1030.0,1040.0,1032.275,308.332308,298.06,41.739739,13.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,180.0,190.0,188.705167,-122.878333,-106.495,30.769122,6.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,190.0,200.0,194.959762,44.800952,40.96,117.708881,21.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,200.0,210.0,204.905818,296.454545,289.24,51.954018,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,210.0,220.0,215.0625,282.82,284.195,33.338451,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,220.0,230.0,224.968333,276.093333,267.81,37.949388,21.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,230.0,240.0,234.853682,277.092273,277.89,37.064365,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,240.0,250.0,244.948455,311.118636,303.1,64.225682,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,250.0,260.0,255.021727,302.755455,299.32,33.459977,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,260.0,270.0,265.073818,286.371818,284.195,31.71498,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,270.0,280.0,275.104455,289.122727,290.5,33.548074,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,280.0,290.0,285.113545,294.964545,299.32,33.782826,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,290.0,300.0,295.101045,300.463182,306.88,30.031748,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,300.0,310.0,305.066727,288.662273,291.755,43.923044,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,310.0,320.0,315.010682,309.630455,310.66,25.167039,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,320.0,330.0,324.932818,303.786364,313.18,44.040802,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,330.0,340.0,334.832955,307.911818,310.66,36.793768,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,340.0,350.0,344.935087,308.031304,305.62,32.094431,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,350.0,360.0,355.014136,314.557273,316.96,27.208379,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,360.0,370.0,365.069739,305.73,305.62,38.888657,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,370.0,380.0,375.102227,306.193182,295.54,36.23922,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,380.0,390.0,385.110913,320.853478,323.26,46.85386,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,390.0,400.0,395.096045,317.420909,316.96,41.96039,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,400.0,410.0,405.057435,317.566087,313.18,28.865573,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,410.0,420.0,414.995091,313.983636,314.44,40.17383,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,420.0,430.0,424.908696,299.483043,295.54,39.447625,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,430.0,440.0,435.01787,305.94913,310.66,48.336601,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,440.0,450.0,445.101783,321.29087,325.78,37.863499,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,450.0,460.0,455.160348,311.428261,303.1,33.92648,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,460.0,470.0,465.193435,308.687826,313.18,36.397551,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,470.0,480.0,475.201,323.373913,318.22,35.548886,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,480.0,490.0,485.182913,314.278261,315.7,34.076317,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,490.0,500.0,495.139043,323.703043,333.35,27.587726,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,500.0,510.0,505.069348,345.620435,348.47,38.250002,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,510.0,520.0,514.973652,359.20913,363.59,42.094297,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,520.0,530.0,525.066167,410.43375,427.87,42.252809,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,530.0,540.0,535.131478,441.731304,439.21,33.882671,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,540.0,550.0,544.956,459.376087,464.42,36.593889,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,550.0,560.0,554.966667,479.96,483.32,36.109186,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,560.0,570.0,564.949739,497.951739,497.18,32.952187,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,570.0,580.0,574.905,506.530417,503.485,45.566028,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,580.0,590.0,585.043208,510.62625,509.79,27.482735,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,590.0,600.0,595.152042,489.832083,488.36,41.88744,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,600.0,610.0,605.02213,517.238261,517.35,29.13429,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,610.0,620.0,614.863458,502.539167,494.66,39.95587,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,620.0,630.0,624.885125,484.370833,480.8,30.395475,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,630.0,640.0,634.876917,496.238333,499.7,45.931808,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,640.0,650.0,644.83875,489.097083,495.92,38.639588,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,650.0,660.0,654.97728,450.9064,441.73,41.977916,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,660.0,670.0,665.084458,396.150833,395.1,33.494967,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,670.0,680.0,674.95475,378.190833,379.98,27.755534,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,680.0,690.0,684.9992,399.5868,391.32,34.820819,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,690.0,700.0,695.012,509.575833,498.44,51.804376,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,700.0,710.0,704.99268,577.8408,567.76,45.67237,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,710.0,720.0,714.9415,580.9925,580.36,47.119053,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,720.0,730.0,724.85784,581.6736,580.36,32.795492,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,730.0,740.0,734.94336,592.4616,587.92,34.787674,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,740.0,750.0,744.99528,603.9564,600.53,43.330848,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,750.0,760.0,755.01288,602.7456,605.57,28.124971,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,760.0,770.0,764.99664,569.6756,570.28,44.030124,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,770.0,780.0,774.94604,548.1004,550.12,36.637754,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,780.0,790.0,784.86132,549.8128,542.55,34.097061,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,790.0,800.0,794.938962,533.635,533.73,29.438147,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,800.0,810.0,804.98072,510.09,509.79,29.275911,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,810.0,820.0,814.986231,522.776923,514.83,35.527642,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,820.0,830.0,824.95548,493.5544,489.62,31.763925,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,830.0,840.0,834.888115,468.003846,468.2,33.199834,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,840.0,850.0,844.977846,458.502692,458.115,30.607732,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,850.0,860.0,855.029308,442.215769,436.69,31.722669,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,860.0,870.0,865.042308,451.425,449.29,34.337961,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,870.0,880.0,875.016731,438.920385,439.21,40.021219,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,880.0,890.0,884.952385,410.029231,408.96,29.849181,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,890.0,900.0,895.039037,444.904074,406.44,165.728643,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,900.0,910.0,905.085308,417.979231,419.05,39.429286,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,910.0,920.0,915.090519,422.312963,421.57,36.993731,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,920.0,930.0,925.055154,384.047308,381.235,39.696317,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,930.0,940.0,934.97837,373.955926,368.63,53.404245,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,940.0,950.0,945.046519,339.134444,345.95,33.905256,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,950.0,960.0,955.071815,331.47963,330.83,18.956234,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,960.0,970.0,965.053815,343.988519,350.99,39.212163,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,970.0,980.0,974.992481,336.333333,328.31,31.429299,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,980.0,990.0,984.887556,335.026667,340.91,28.37568,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,fara.txt,in cutie\frunza sanatoasa dar galbena\spectru\fara.txt,fara,,990.0,1000.0,994.920964,326.955,327.045,31.66514,28.0
